codigo_postal,nombre,provincia
44641,TORREVELILLA,44XXX Teruel
44642,BELMONTE DE SAN JOSE,44XXX Teruel
44643,"CAÑADA DE VERICH, LA",44XXX Teruel
44643,"GINEBROSA, LA",44XXX Teruel
44650,FORNOLES,44XXX Teruel
44651,"CEROLLERA, LA",44XXX Teruel
44652,MONROYO,44XXX Teruel
44653,TORRE DE ARCAS,44XXX Teruel
44660,PUIGMORENO,44XXX Teruel
44661,VALMUEL,44XXX Teruel
44700,MONTALBAN,44XXX Teruel
44706,CASTEL DE CABRA,44XXX Teruel
44707,CAÑIZAR DEL OLIVAR,44XXX Teruel
44707,"ZOMA, LA",44XXX Teruel
44708,PALOMAR DE ARROYOS,44XXX Teruel
44709,PEÑARROYAS,44XXX Teruel
44709,TORRE DE LAS ARCAS,44XXX Teruel
44710,RILLO,44XXX Teruel
44711,FUENTES CALIENTES,44XXX Teruel
44712,SON DEL PUERTO,44XXX Teruel
44720,CERVERA DEL RINCON,44XXX Teruel
44720,PANCRUDO,44XXX Teruel
44721,ALPEÑES,44XXX Teruel
44721,CORBATON,44XXX Teruel
44730,CUEVAS DE PORTALRUBIO,44XXX Teruel
44730,PORTALRUBIO,44XXX Teruel
44730,RAMBLA DE MARTIN,44XXX Teruel
44740,VIVEL DEL RIO,44XXX Teruel
44741,FUENFERRADA,44XXX Teruel
44742,ARMILLAS,44XXX Teruel
44750,MARTIN DEL RIO,44XXX Teruel
44760,UTRILLAS,44XXX Teruel
44769,"PARRAS DE MARTIN, LAS",44XXX Teruel
44770,ESCUCHA,44XXX Teruel
44779,VALDECONEJOS,44XXX Teruel
44780,MUNIESA,44XXX Teruel
44790,BLESA,44XXX Teruel
44791,CORTES DE ARAGON,44XXX Teruel
44791,"HOZ DE LA VIEJA, LA",44XXX Teruel
44791,MAICAS,44XXX Teruel
44792,ALCAINE,44XXX Teruel
44792,JOSA,44XXX Teruel
44792,OBON,44XXX Teruel
44793,SALCEDILLO,44XXX Teruel
44793,SEGURA DE BAÑOS,44XXX Teruel
45001,Toledo ,45XXX Toledo
45002,Toledo ,45XXX Toledo
45003,Toledo ,45XXX Toledo
45004,Toledo ,45XXX Toledo
45005,Toledo ,45XXX Toledo
45006,Toledo ,45XXX Toledo
45007,Toledo ,45XXX Toledo
45008,Toledo ,45XXX Toledo
45009,Toledo ,45XXX Toledo
45070,Toledo CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS,45XXX Toledo
45071,Toledo CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES,45XXX Toledo
45080,Toledo CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA,45XXX Toledo
45100,SONSECA,45XXX Toledo
45109,ARISGOTAS,45XXX Toledo
45109,CASALGORDO,45XXX Toledo
45110,AJOFRIN,45XXX Toledo
45111,COBISA,45XXX Toledo
45112,BURGUILLOS DE TOLEDO,45XXX Toledo
45113,CHUECA,45XXX Toledo
45114,MAZARAMBROZ,45XXX Toledo
45120,SAN PABLO DE LOS MONTES,45XXX Toledo
45121,"NAVILLAS, LAS",45XXX Toledo
45122,ARGES,45XXX Toledo
45123,LAYOS,45XXX Toledo
45124,CASASBUENAS,45XXX Toledo
45125,PULGAR,45XXX Toledo
45126,"CASTAÑAR, EL",45XXX Toledo
45126,CUERVA,45XXX Toledo
45127,VENTAS CON PEÑA AGUILERA,45XXX Toledo
45128,MENASALBAS,45XXX Toledo
45130,"NAVALUCILLOS, LOS",45XXX Toledo
45138,ALARES,45XXX Toledo
45138,ROBLEDO DEL BUEY,45XXX Toledo
45139,VALDEAZORES,45XXX Toledo
45140,"NAVALMORALES, LOS",45XXX Toledo
45150,NAVAHERMOSA,45XXX Toledo
45159,HONTANAR,45XXX Toledo
45159,"RIO CEDENA, URBANIZACION",45XXX Toledo
45160,GUADAMUR,45XXX Toledo
45161,POLAN,45XXX Toledo
45162,NOEZ,45XXX Toledo
45163,TOTANES,45XXX Toledo
45164,GALVEZ,45XXX Toledo
45165,SAN MARTIN DE MONTALBAN,45XXX Toledo
45170,SAN MARTIN DE PUSA,45XXX Toledo
45179,VILLAREJO DE MONTALBAN,45XXX Toledo
45180,CAMARENA,45XXX Toledo
45181,CAMARENILLA,45XXX Toledo
45182,ARCICOLLAR,45XXX Toledo
45183,"VENTAS DE RETAMOSA, LAS",45XXX Toledo
45190,NAMBROCA,45XXX Toledo
45191,"NIEVES, LAS, URBANIZACION",45XXX Toledo
45200,ILLESCAS,45XXX Toledo
45210,YUNCOS,45XXX Toledo
45211,RECAS,45XXX Toledo
45212,LOMINCHAR,45XXX Toledo
45213,PALOMEQUE,45XXX Toledo
45214,CEDILLO DEL CONDADO,45XXX Toledo
45215,"VISO DE SAN JUAN, EL",45XXX Toledo
45216,CARRANQUE,45XXX Toledo
45217,UGENA,45XXX Toledo
45220,"PRADILLOS, LOS, URBANIZACION",45XXX Toledo
45220,YELES,45XXX Toledo
45221,ESQUIVIAS,45XXX Toledo
45222,BOROX,45XXX Toledo
45223,SESEÑA VIEJO,45XXX Toledo
45224,SESEÑA NUEVO,45XXX Toledo
45230,NUMANCIA DE LA SAGRA,45XXX Toledo
45240,ALAMEDA DE LA SAGRA,45XXX Toledo
45250,AÑOVER DE TAJO,45XXX Toledo
45260,VILLASECA DE LA SAGRA,45XXX Toledo
45270,MOCEJON,45XXX Toledo
45280,OLIAS DEL REY,45XXX Toledo
45290,PANTOJA,45XXX Toledo
45291,COBEJA,45XXX Toledo
45292,ACECA,45XXX Toledo
45300,OCAÑA,45XXX Toledo
45310,VILLATOBAS,45XXX Toledo
45311,DOS BARRIOS,45XXX Toledo
45312,CABAÑAS DE YEPES,45XXX Toledo
45313,YEPES,45XXX Toledo
45314,CIRUELOS,45XXX Toledo
45340,ONTIGOLA,45XXX Toledo
45350,NOBLEJAS,45XXX Toledo
45360,VILLARRUBIA DE SANTIAGO,45XXX Toledo
45370,SANTA CRUZ DE LA ZARZA,45XXX Toledo
45400,MORA,45XXX Toledo
45410,VILLANUEVA DE BOGAS,45XXX Toledo
45420,ALMONACID DE TOLEDO,45XXX Toledo
45430,MASCARAQUE,45XXX Toledo
45440,VILLAMINAYA,45XXX Toledo
45450,ORGAZ,45XXX Toledo
45460,MANZANEQUE,45XXX Toledo
45470,"YEBENES, LOS",45XXX Toledo
45479,LITUERO DE ABAJO,45XXX Toledo
45479,LITUERO DE ARRIBA,45XXX Toledo
45479,MARJALIZA,45XXX Toledo
45480,URDA,45XXX Toledo
45489,"ALBERCA, LA",45XXX Toledo
45489,"CABEZUELA, LA",45XXX Toledo
45489,CASA DEL QUINTO,45XXX Toledo
45489,DEHESA DE LAS LABORES,45XXX Toledo
45489,"FRESNEDAL, EL",45XXX Toledo
45489,"GUADALERZAS, LAS",45XXX Toledo
45489,"LORA, LA",45XXX Toledo
45489,"PEDRERA, LA",45XXX Toledo
45489,"PELECHES, LOS",45XXX Toledo
45489,QUINTOS DEL PIZARRO,45XXX Toledo
45489,VALDESIMON,45XXX Toledo
45489,VALLE DE ABAJO,45XXX Toledo
45489,"VEGA, LA",45XXX Toledo
45489,VENTAS DEL CASTILLO,45XXX Toledo
45490,ABLATES,45XXX Toledo
45500,TORRIJOS,45XXX Toledo
45510,FUENSALIDA,45XXX Toledo
45511,HUECAS,45XXX Toledo
45512,"PORTILLO DE TOLEDO, EL",45XXX Toledo
45513,SANTA CRUZ DE RETAMAR,45XXX Toledo
45514,QUISMONDO,45XXX Toledo
45515,MAQUEDA,45XXX Toledo
45516,"PUEBLA DE MONTALBAN, LA",45XXX Toledo
45516,"RINCONADA, LA",45XXX Toledo
45517,ESCALONILLA,45XXX Toledo
45518,GERINDOTE,45XXX Toledo
45519,"NOVES, PUEBLO",45XXX Toledo
45520,VILLALUENGA,45XXX Toledo
45521,"BURUJON, PUEBLO",45XXX Toledo
45522,"ALBARREAL DE TAJO, PUEBLO",45XXX Toledo
45522,"AZOVERIN, PUEBLO",45XXX Toledo
45523,"ALCABON, PUEBLO",45XXX Toledo
45524,"RIELVES, PUEBLO",45XXX Toledo
45525,"BARCIENCE, PUEBLO",45XXX Toledo
45526,"VAL DE SANTO DOMINGO, PUEBLO",45XXX Toledo
45529,YUNCLER,45XXX Toledo
45530,SANTA OLALLA,45XXX Toledo
45531,CARMENA,45XXX Toledo
45532,CARRICHES,45XXX Toledo
45533,"CARPIO DE TAJO, EL",45XXX Toledo
45534,"MATA, LA",45XXX Toledo
45540,ERUSTES,45XXX Toledo
45541,MESEGAR,45XXX Toledo
45542,"CASAR DE ESCALONA, EL",45XXX Toledo
45543,OTERO,45XXX Toledo
45544,DOMINGO PEREZ,45XXX Toledo
45560,OROPESA,45XXX Toledo
45567,LAGARTERA,45XXX Toledo
45568,VENTAS DE SAN JULIAN,45XXX Toledo
45569,CORCHUELA,45XXX Toledo
45569,TORRALBA DE OROPESA,45XXX Toledo
45570,"PUENTE DEL ARZOBISPO, EL",45XXX Toledo
45571,ALCOLEA DE TAJO,45XXX Toledo
45571,AZUTAN,45XXX Toledo
45571,BERCIAL DE SAN RAFAEL,45XXX Toledo
45571,BERCIAL DE TAJO,45XXX Toledo
45572,TORRICO,45XXX Toledo
45572,VALDEVERDEJA,45XXX Toledo
45573,NAVALMORALEJO,45XXX Toledo
45574,"ESTRELLA, LA",45XXX Toledo
45574,FUENTES DE LA ESTRELLA,45XXX Toledo
45575,ALDEANUEVA DE SAN BARTOLOME,45XXX Toledo
45576,MOHEDAS DE LA JARA,45XXX Toledo
45577,PUERTO DE SAN VICENTE,45XXX Toledo
45578,"CAMPILLO DE LA JARA, EL",45XXX Toledo
45580,CALZADA DE OROPESA,45XXX Toledo
45588,HERRERUELA DE OROPESA,45XXX Toledo
45589,CALERUELA,45XXX Toledo
45590,MAGAN,45XXX Toledo
45591,YUNCLILLOS,45XXX Toledo
45592,CABAÑAS DE LA SAGRA,45XXX Toledo
45593,BARGAS,45XXX Toledo
45593,"PERDICES, LAS, URBANIZACION",45XXX Toledo
45594,VILLAMIEL DE TOLEDO,45XXX Toledo
45600,BARRIADA DE STA MARIA,45XXX Toledo
45600,BARRIADA NUESTRA SEÑORA DEL PRADO,45XXX Toledo
45600,BARRIADA PATROCINIO SAN JOSE,45XXX Toledo
45600,TALAVERA DE LA REINA,45XXX Toledo
45610,NAVALCAN,45XXX Toledo
45611,PARRILLAS,45XXX Toledo
45612,VELADA,45XXX Toledo
45613,GAMONAL,45XXX Toledo
45614,CASAR DE TALAVERA,45XXX Toledo
45620,MONTESCLAROS,45XXX Toledo
45621,SEGURILLA,45XXX Toledo
45622,MEJORADA,45XXX Toledo
45630,NAVAMORCUENDE,45XXX Toledo
45631,ALMENDRAL DE LA CAÑADA,45XXX Toledo
45632,SARTAJADA,45XXX Toledo
45633,"IGLESUELA, LA",45XXX Toledo
45634,BUENAVENTURA,45XXX Toledo
45635,SOTILLO DE LAS PALOMAS,45XXX Toledo
45636,MARRUPE,45XXX Toledo
45637,CERVERA DE LOS MONTES,45XXX Toledo
45638,PEPINO,45XXX Toledo
45640,"REAL DE SAN VICENT, EL",45XXX Toledo
45641,CASTILLO DE BAYUELA,45XXX Toledo
45642,CARDIEL DE LOS MONTES,45XXX Toledo
45643,GARCIOTUN,45XXX Toledo
45644,NUÑO GOMEZ,45XXX Toledo
45645,HINOJOSA DE SAN VICENTE,45XXX Toledo
45646,SAN ROMAN DE LOS MONTES,45XXX Toledo
45646,SERRANILLOS,45XXX Toledo
45650,ESPINOSO DEL REY,45XXX Toledo
45651,"FRESNEDA, LA",45XXX Toledo
45651,TORRECILLA DE LA JARA,45XXX Toledo
45652,RETAMOSO,45XXX Toledo
45653,SANTA ANA DE PUSA,45XXX Toledo
45654,SAN BARTOLOME DE LAS ABIERTAS,45XXX Toledo
45660,BELVIS DE LA JARA,45XXX Toledo
45661,ALDEANUEVA DE BARBARROYA,45XXX Toledo
45662,ALCAUDETE DE LA JARA,45XXX Toledo
45663,"MEMBRILLO, EL",45XXX Toledo
45664,"HERENCIAS, LAS",45XXX Toledo
45670,"NAVA DE RICOMALILLO, LA",45XXX Toledo
45671,GARGANTILLA,45XXX Toledo
45671,SEVILLEJA DE LA JARA,45XXX Toledo
45672,MINA DE STA QUITERIA,45XXX Toledo
45672,PUERTO REY,45XXX Toledo
45673,BUENASBODAS,45XXX Toledo
45674,ROBLEDO DEL MAZO,45XXX Toledo
45675,"HUNFRIAS, LAS",45XXX Toledo
45676,ROBLEDILLO,45XXX Toledo
45677,NAVALTORIL,45XXX Toledo
45678,PIEDRAESCRITA,45XXX Toledo
45680,"CEBOLLA, PUEBLO",45XXX Toledo
45681,"ILLAN DE VACAS, PUEBLO",45XXX Toledo
45682,"CERRALBOS, LOS, PUEBLO",45XXX Toledo
45683,"CAZALEGAS, PUEBLO",45XXX Toledo
45684,"LUCILLOS, PUEBLO",45XXX Toledo
45685,"MONTEARAGON ESTACION, PUEBLO",45XXX Toledo
45685,"MONTEARAGON, PUEBLO",45XXX Toledo
45686,"CALERA Y CHOZAS, PUEBLO",45XXX Toledo
45687,"ALCAÑIZO, PUEBLO",45XXX Toledo
45690,"PUEBLANUEVA, LA",45XXX Toledo
45691,SAN ANTONIO,45XXX Toledo
45691,"VEGAS, LAS",45XXX Toledo
45692,MALPICA DE TAJO,45XXX Toledo
45693,BERNUY,45XXX Toledo
45694,TALAVERA LA NUEVA,45XXX Toledo
45695,ALBERCHE DEL CAUDILLO,45XXX Toledo
45700,CONSUEGRA,45XXX Toledo
45710,MADRIDEJOS,45XXX Toledo
45720,CAMUÑAS,45XXX Toledo
45730,"LAGUNAS, LAS",45XXX Toledo
45730,VILLAFRANCA DE LOS CABALLEROS,45XXX Toledo
45740,VILLASEQUILLA,45XXX Toledo
45749,VILLAMUELAS,45XXX Toledo
45750,HUERTA DE VALDECARABANOS,45XXX Toledo
45760,"GUARDIA, LA",45XXX Toledo
45770,"ROMERAL, EL",45XXX Toledo
45780,TEMBLEQUE,45XXX Toledo
45789,TURLEQUE,45XXX Toledo
45790,QUERO,45XXX Toledo
45800,QUINTANAR DE LA ORDEN,45XXX Toledo
45810,VILLANUEVA DE ALCARDETE,45XXX Toledo
45820,"TOBOSO, EL",45XXX Toledo
45830,MIGUEL ESTEBAN,45XXX Toledo
45840,"PUEBLA DE ALMORADIEL, LA",45XXX Toledo
45850,"VILLA DE DON FADRIQUE, LA",45XXX Toledo
45860,VILLACAÑAS,45XXX Toledo
45870,LILLO,45XXX Toledo
45880,CORRAL DE ALMAGUER,45XXX Toledo
45890,CABEZAMESADA,45XXX Toledo
45900,ALMOROX,45XXX Toledo
45908,ALDEAENCABO DE ESCALONA,45XXX Toledo
45908,PAREDES DE ESCALONA,45XXX Toledo
45909,"ALAMIN, EL",45XXX Toledo
45909,"CALALBERCHE, URBANIZACION",45XXX Toledo
45910,ESCALONA,45XXX Toledo
45917,NOMBELA,45XXX Toledo
45918,PELAHUSTAN,45XXX Toledo
45919,HORMIGOS,45XXX Toledo
45920,TORRE DE ESTEBAN HAMBRAN,45XXX Toledo
45930,MENTRIDA,45XXX Toledo
45940,VALMOJADO,45XXX Toledo
45950,CASARRUBIOS DEL MONTE,45XXX Toledo
45960,CHOZAS DE CANALES,45XXX Toledo
46001,Valencia ,46XXX Valencia
46002,Valencia ,46XXX Valencia
46003,Valencia ,46XXX Valencia
46004,Valencia ,46XXX Valencia
46005,Valencia ,46XXX Valencia
46006,Valencia ,46XXX Valencia
46007,Valencia ,46XXX Valencia
46008,Valencia ,46XXX Valencia
46009,Valencia ,46XXX Valencia
46010,Valencia ,46XXX Valencia
46011,Valencia ,46XXX Valencia
46012,Valencia ,46XXX Valencia
46013,Valencia ,46XXX Valencia
46014,Valencia ,46XXX Valencia
46015,Valencia ,46XXX Valencia
46016,Valencia ,46XXX Valencia
46017,Valencia ,46XXX Valencia
46018,Valencia ,46XXX Valencia
46019,Valencia ,46XXX Valencia
46020,Valencia ,46XXX Valencia
46021,Valencia ,46XXX Valencia
46022,Valencia ,46XXX Valencia
46023,Valencia ,46XXX Valencia
46024,Valencia ,46XXX Valencia
46025,Valencia ,46XXX Valencia
46026,Valencia ,46XXX Valencia
46035,BENIMAMET,46XXX Valencia
46035,"CAROLINAS, LAS",46XXX Valencia
46035,"CUEVAS, LAS (BENIMAMET)",46XXX Valencia
46070,Valencia CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS,46XXX Valencia
46071,Valencia CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES,46XXX Valencia
46080,Valencia CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA,46XXX Valencia
46100,BURJASSOT,46XXX Valencia
46110,CAMPO OLIVAR,46XXX Valencia
46110,GODELLA,46XXX Valencia
46111,ROCAFORT,46XXX Valencia
46112,MASARROCHOS,46XXX Valencia
46113,MONCADA,46XXX Valencia
46114,VINALESA,46XXX Valencia
46115,ALFARA DEL PATRIARCA,46XXX Valencia
46116,MASIAS,46XXX Valencia
46116,SAN ISIDRO DE BENAGEBER,46XXX Valencia
46117,BETERA,46XXX Valencia
46117,CARTUJA DE PORTACELI,46XXX Valencia
46117,PORTA COELI,46XXX Valencia
46117,SANATORIO DE PORTA-COELI,46XXX Valencia
46118,SERRA,46XXX Valencia
46119,NAQUERA,46XXX Valencia
46120,ALBORAYA,46XXX Valencia
46127,CAMPAMENTO MILITAR DE BETERA,46XXX Valencia
46128,SABOYA,46XXX Valencia
46129,"MACHISTRE, EL",46XXX Valencia
46130,MASSAMAGRELL,46XXX Valencia
46131,BONREPOS I MIRAMBELL,46XXX Valencia
46131,CASAS DE BARCENA,46XXX Valencia
46131,MIRAMBELL,46XXX Valencia
46132,ALMASSERA,46XXX Valencia
46133,MELIANA,46XXX Valencia
46134,CUIPER,46XXX Valencia
46134,FOIOS,46XXX Valencia
46135,ALBALAT DELS SORELLS,46XXX Valencia
46135,EMPERADOR,46XXX Valencia
46135,MAHUELLA,46XXX Valencia
46135,TAULADELLA,46XXX Valencia
46135,VENTA DEL EMPERADOR,46XXX Valencia
46136,MUSEROS,46XXX Valencia
46137,"PUEBLA DE FARNALS, PLAYA",46XXX Valencia
46138,RAFELBUÑOL,46XXX Valencia
46139,"POBLA DE FARNALS, LA",46XXX Valencia
46140,ADEMUZ,46XXX Valencia
46140,ARROYO CEREZO,46XXX Valencia
46140,MAS DEL OLMO,46XXX Valencia
46140,PUEBLA DE SAN MIGUEL,46XXX Valencia
46140,SESGA,46XXX Valencia
46140,VAL DE LA SABINA,46XXX Valencia
46141,CASTIELFABIB,46XXX Valencia
46141,CUESTA DEL RATO,46XXX Valencia
46142,"SANTOS, LOS",46XXX Valencia
46143,TORREBAJA,46XXX Valencia
46144,MAS DE JACINTO,46XXX Valencia
46144,TORREALTA,46XXX Valencia
46145,NEGRON,46XXX Valencia
46145,VALLANCA,46XXX Valencia
46146,CASAS BAJAS,46XXX Valencia
46147,CASAS ALTAS,46XXX Valencia
46148,ALFARA DE ALGIMIA,46XXX Valencia
46148,ALGIMIA DE ALFARA,46XXX Valencia
46148,TORRES-TORRES,46XXX Valencia
46149,GILET,46XXX Valencia
46149,SANTO ESPIRITU DEL MONTE,46XXX Valencia
46150,CAMPAMENTO DE MARINES,46XXX Valencia
46160,LLIRIA,46XXX Valencia
46160,VANACLOIG,46XXX Valencia
46164,PEDRALBA,46XXX Valencia
46165,BUGARRA,46XXX Valencia
46166,GESTALGAR,46XXX Valencia
46167,CHULILLA,46XXX Valencia
46168,LOSA DEL OBISPO,46XXX Valencia
46168,SOT DE CHERA,46XXX Valencia
46169,GATOVA,46XXX Valencia
46169,MARINES,46XXX Valencia
46169,OLOCAU,46XXX Valencia
46170,ANDILLA,46XXX Valencia
46170,ARTAJ,46XXX Valencia
46170,HIGUERUELAS,46XXX Valencia
46170,OSET DE ANDILLA,46XXX Valencia
46170,POBLETA DE ANDILLA,46XXX Valencia
46170,VILLAR DEL ARZOBISPO,46XXX Valencia
46171,CASINOS,46XXX Valencia
46172,ALCUBLAS,46XXX Valencia
46174,"CARRIL, DEL, MASIA",46XXX Valencia
46174,DOMEÑO,46XXX Valencia
46175,CALLES,46XXX Valencia
46176,AHILLAS,46XXX Valencia
46176,CHELVA,46XXX Valencia
46176,ERMITORIO DEL REMEDIO,46XXX Valencia
46176,TORRECILLA,46XXX Valencia
46177,TUEJAR,46XXX Valencia
46178,"ALMEZA, LA",46XXX Valencia
46178,ALPUENTE,46XXX Valencia
46178,BALDOVAR DE ALPUENTE,46XXX Valencia
46178,CAMPO ABAJO,46XXX Valencia
46178,CAMPO ARRIBA,46XXX Valencia
46178,"CANALEJA, LA",46XXX Valencia
46178,"CARRASCA, LA",46XXX Valencia
46178,"CHOPO, EL",46XXX Valencia
46178,COLLADO DE ALPUENTE,46XXX Valencia
46178,CORCOLILLA,46XXX Valencia
46178,"CUEVARRUZ, LA",46XXX Valencia
46178,ERAS DE ALPUENTE,46XXX Valencia
46178,"HONTANAR, EL",46XXX Valencia
46178,"HORTICHUELA, LA",46XXX Valencia
46178,TITAGUAS,46XXX Valencia
46178,"YESA, LA",46XXX Valencia
46179,ARAS DE LOS OLMOS,46XXX Valencia
46179,LOSILLA DE ARAS,46XXX Valencia
46180,BENAGUASIL,46XXX Valencia
46181,BENISANO,46XXX Valencia
46182,"CAÑADA, LA",46XXX Valencia
46183,"ELIANA, L'",46XXX Valencia
46184,"PLA DE LA VALLESA, EL",46XXX Valencia
46184,SAN ANTONIO DE BENAGEBER,46XXX Valencia
46184,"VALLESA, LA, URBANIZACION",46XXX Valencia
46185,"POBLA DE VALLBONA, LA",46XXX Valencia
46185,VENTAS POBLA VALLBONA,46XXX Valencia
46187,"MONTECOLORADO, URBANIZACION",46XXX Valencia
46190,RIBA-ROJA DE TURIA,46XXX Valencia
46191,VILAMARXANT,46XXX Valencia
46192,MONSERRAT,46XXX Valencia
46193,MONTROY,46XXX Valencia
46194,REAL DE MONTROI,46XXX Valencia
46195,LLOMBAI,46XXX Valencia
46196,CATADAU,46XXX Valencia
46197,ALFARP,46XXX Valencia
46198,DOS AGUAS,46XXX Valencia
46199,ALDEA DEL ORO,46XXX Valencia
46199,"CABEZUELA, LA",46XXX Valencia
46199,CASAS DE HERRERO,46XXX Valencia
46199,CASAS DE ORO,46XXX Valencia
46199,CASAS DE SOTOS,46XXX Valencia
46199,CASTILBLANQUES,46XXX Valencia
46199,CORTES DE PALLAS,46XXX Valencia
46199,MILLARES,46XXX Valencia
46199,"ORO, EL",46XXX Valencia
46199,OTONEL,46XXX Valencia
46199,SALTO DE MILLARES,46XXX Valencia
46199,VENTA DE GAETA,46XXX Valencia
46199,VIÑUELAS,46XXX Valencia
46200,PAIPORTA,46XXX Valencia
46210,PICANYA,46XXX Valencia
46220,"ALTER, L'",46XXX Valencia
46220,ESPIOCA,46XXX Valencia
46220,PICASSENT,46XXX Valencia
46225,CENTRO PENITENCIARIO PICASSENT,46XXX Valencia
46229,FUENTE DEL OMET,46XXX Valencia
46230,ALGINET,46XXX Valencia
46230,COVA DE LA TERRETA,46XXX Valencia
46230,HUERTO GALINDO,46XXX Valencia
46230,"SAN PATRICIO, URBANIZACION",46XXX Valencia
46240,CARLET,46XXX Valencia
46249,VILLARRUBIA DE CARLET,46XXX Valencia
46250,"ALCUDIA, L'",46XXX Valencia
46250,MONTORTAL,46XXX Valencia
46260,ALBERIC,46XXX Valencia
46260,"MONTAÑETA, LA",46XXX Valencia
46266,ANTELLA,46XXX Valencia
46266,PANTANO DE TOUS,46XXX Valencia
46267,GAVARDA,46XXX Valencia
46268,"GARROFERA DE ALZIRA, LA",46XXX Valencia
46269,TOUS,46XXX Valencia
46270,VILLANUEVA DE CASTELLON,46XXX Valencia
46290,ALCASSER,46XXX Valencia
46291,BENIMODO,46XXX Valencia
46292,MASALAVES,46XXX Valencia
46293,ALCANTERA DE XUQUER,46XXX Valencia
46293,BENEIXIDA,46XXX Valencia
46294,CARCER,46XXX Valencia
46294,COTES,46XXX Valencia
46295,SELLENT,46XXX Valencia
46295,SUMACARCER,46XXX Valencia
46300,ALDEA DE ESTENAS,46XXX Valencia
46300,UTIEL,46XXX Valencia
46310,"CARCELES, LAS (RIBERA)",46XXX Valencia
46310,CASAS DE GARRIDO,46XXX Valencia
46310,CASAS DE MOYA,46XXX Valencia
46310,CASAS DE PRADAS,46XXX Valencia
46310,CASAS DEL REY,46XXX Valencia
46310,"MARCOS, LOS",46XXX Valencia
46310,"MONJAS, LAS",46XXX Valencia
46310,"PEDRICHES, LOS",46XXX Valencia
46310,"RETORNO, EL",46XXX Valencia
46310,VENTA DEL MORO,46XXX Valencia
46311,JARAGUAS,46XXX Valencia
46312,BARCHEL,46XXX Valencia
46312,BENAGEBER,46XXX Valencia
46312,BERCUTA,46XXX Valencia
46312,CASAS DE MEDINA,46XXX Valencia
46312,CASAS ROYAS,46XXX Valencia
46312,"CORTES, DE, MASIA",46XXX Valencia
46312,LURDILLA,46XXX Valencia
46312,NIEVA,46XXX Valencia
46312,PANTANO DEL GENERALISIMO,46XXX Valencia
46312,TIERO,46XXX Valencia
46312,VILLANUEVA DE UTIEL,46XXX Valencia
46313,"CASAS, LAS",46XXX Valencia
46313,"CORRALES, LOS",46XXX Valencia
46313,"CUEVAS, LAS (UTIEL)",46XXX Valencia
46314,CASA HORCAJO,46XXX Valencia
46314,CASAS DE LA HUERTA,46XXX Valencia
46314,FUENTERROBLES,46XXX Valencia
46315,CAUDETE DE LAS FUENTES,46XXX Valencia
46316,CASA DOÑANA,46XXX Valencia
46317,"HUERTOS, LOS",46XXX Valencia
46317,VILLARGORDO DEL CABRIEL,46XXX Valencia
46318,PANTANO DE CONTRERAS,46XXX Valencia
46320,"LOBOS, LOS",46XXX Valencia
46320,SINARCAS,46XXX Valencia
46321,"TORRE, ALDEA DE LA",46XXX Valencia
46330,CAMPORROBLES,46XXX Valencia
46339,"LOBERUELA, LA",46XXX Valencia
46340,REQUENA,46XXX Valencia
46340,SALTO DE COFRENTES,46XXX Valencia
46350,CHERA,46XXX Valencia
46351,CALVESTRA,46XXX Valencia
46351,"CAÑADA, LA (REQUENA)",46XXX Valencia
46351,MAS DE CABALLEROS,46XXX Valencia
46351,MAS DE CHOLLA,46XXX Valencia
46351,MAS DE SANCHO,46XXX Valencia
46351,"NOGUERAS, LAS",46XXX Valencia
46351,VILLAR DE OLMOS,46XXX Valencia
46351,VILLAR DE TEJAS,46XXX Valencia
46352,CAMPO ARCIS,46XXX Valencia
46352,CASAS DE CISTERNA,46XXX Valencia
46352,CASAS DE EUFEMIA,46XXX Valencia
46352,CASAS DE GIMENEZ,46XXX Valencia
46352,CASAS DEL DOCTOR,46XXX Valencia
46352,"CORNUDILLA, LA",46XXX Valencia
46352,"DUQUES, LOS",46XXX Valencia
46352,VALDERRAMA,46XXX Valencia
46352,VALDERRAMILLA,46XXX Valencia
46353,CAÑADA HONDA,46XXX Valencia
46353,CASAS DE LAZARO,46XXX Valencia
46353,CASAS DE SANCHO,46XXX Valencia
46353,CASAS DE VIOLANTE,46XXX Valencia
46353,"RUICES, LOS",46XXX Valencia
46354,CASAS DE LANZA,46XXX Valencia
46354,CASAS DE PENEN,46XXX Valencia
46354,"COJOS, LOS",46XXX Valencia
46354,"ISIDROS, LOS",46XXX Valencia
46354,MUELA DE ARRIBA,46XXX Valencia
46354,MUELECILLA,46XXX Valencia
46354,"SANDINEROS, LOS",46XXX Valencia
46355,CARRASCALEJO,46XXX Valencia
46355,CASAS DE JUAN VICH,46XXX Valencia
46355,CASAS DE LA VEREDA,46XXX Valencia
46355,CASAS NUEVAS,46XXX Valencia
46355,"MANCHEGA, LA",46XXX Valencia
46355,"PEDRONES, LOS",46XXX Valencia
46356,CASAS DE LA NORIA,46XXX Valencia
